S,n_epoch,t_epoch,delta
S041,9,left,4.652568001468964
S041,10,right,6.375997959691102
S041,11,left,5.7608381122933565
S041,12,left,-3.516234644348355
S041,13,right,8.057046794216184
S041,14,left,-3.97343564750037
S041,15,right,-5.94532608611747
S041,16,left,1.9167729604508867
S041,17,left,7.83900408025622
S041,18,right,-3.917728200611153
S041,19,left,5.365975490808612
S041,20,right,14.554824377369796
S041,21,left,-0.2531295413409307
S041,22,right,1.7060191806476723
S041,23,left,-4.137365004755619
S041,24,right,-4.051578656023503
S041,25,left,4.560346686584582
S041,26,right,4.761686451316905
S041,27,right,2.4728472866696993
S041,28,left,-0.6860841186662014
S041,29,right,3.747030202954498
S041,30,right,5.85874564592396
S041,31,left,3.060258608055962
S041,32,right,-1.1460737662889997
S041,33,left,0.10420617970614998
S041,34,right,9.440986929419587
S041,35,left,0.6831210960755065
S041,36,left,5.421886427084626
S041,37,right,2.3959378384671197
S041,38,left,0.4406086909737983
S041,39,right,2.9629329745037403
S041,40,left,2.9038025946540813
S041,41,right,15.050927219935616
S041,42,left,8.458999259216986
S041,43,right,11.544101621677491
S041,44,right,-0.0891365063807541
S042,0,right,32.087390052235136
S042,1,left,6.342987000842413
S042,2,left,29.314236440458483
S042,3,right,37.749453707838754
S042,4,left,14.625294876049105
S042,5,right,-2.6598357426696495
S042,6,left,25.592550518557815
S042,7,right,11.91872260700265
S042,8,left,17.738768950647383
S042,9,right,1.3197534291787747
S042,10,right,7.506128149868395
S042,11,left,25.259371542669975
S042,12,left,42.18178998947214
S042,13,right,-5.5813319362924005
S042,14,left,21.24718914117987
S042,15,right,11.248308463618045
S042,16,left,16.22158047847381
S042,17,left,15.676116292997065
S042,18,right,6.813826651950009
S042,19,left,-18.428050383358283
S042,20,right,22.57939553918598
S042,21,right,24.44794260372896
S042,22,left,21.40909800996544
S042,23,left,-1.9520933064759092
S042,24,right,-24.666086479672927
S042,25,right,20.694165289192725
S042,26,left,14.630252483505274
S042,27,left,1.226492165124931
S042,28,right,1.7776790820007307
S042,29,right,-10.08474430211892
S042,30,left,19.248810463549496
S042,31,right,16.037135293025877
S042,32,right,21.20982663066347
S042,33,left,-4.896854011454032
S042,34,left,-2.043626529828643
S042,35,right,11.854212424749768
S042,36,left,-25.60331565769294
S042,37,right,38.742730400853446
S042,38,left,27.309849985061547
S042,39,right,4.798038543454226
S042,40,right,31.831107204271333
S042,41,left,4.87601537758183
S042,42,right,-25.345970072021757
S042,43,left,5.525433797837316
S042,44,right,-8.623506527976183
S043,0,right,12.293598364444787
S043,1,left,16.500442805150932
S043,2,left,-9.955134606604204
S043,3,right,-2.8452589642822446
S043,4,left,0.5533369513890065
S043,5,right,11.487514597329941
S043,6,right,4.902515649476072
S043,7,left,9.31754033501926
S043,8,left,2.788999345275606
S043,9,right,7.452206984864084
S043,10,right,4.189973370139349
S043,11,left,12.474357467364719
S043,12,right,14.661192667373562
S043,13,left,-9.181425379012175
S043,14,right,8.997709610344863
S043,15,right,-6.674432067292251
S043,16,left,17.464137663677832
S043,17,right,13.41083929692958
S043,18,left,0.03909349929722339
S043,19,left,32.376904404535416
S043,20,right,-8.473388297361396
S043,21,right,36.39316963358774
S043,22,left,-1.8696346442347007
S043,23,left,14.306090056723995
S043,24,right,-1.0064117284868104
S043,25,right,15.510425396238034
S043,26,left,23.45723073425995
S043,27,left,48.655916226759786
S043,28,right,6.574156164560371
S043,29,right,29.786723392558038
S043,30,right,-0.35558030754864944
S043,31,left,11.371911548020456
S043,32,right,59.13783982960115
S043,33,left,-3.966486891834286
S043,34,left,1.7264061603175733
S043,35,right,7.77843893181349
S043,36,left,15.309882685599824
S043,37,right,-8.684104844497341
S043,38,left,-26.272380319999435
S043,39,right,-5.149690972177488
S043,40,left,-12.095665193599118
S043,41,right,3.6012946425415038
S043,42,left,3.2801973917454887
S043,43,right,-17.262523419448435
S043,44,left,27.847077259779937
S044,0,right,11.096411377840692
S044,1,left,14.258112744164414
S044,2,left,2.5714605152307684
S044,3,right,-1.761040361482884
S044,4,left,42.027106689992465
S044,5,right,12.809182618855957
S044,6,right,76.5954729143459
S044,7,left,19.13445398091295
S044,8,left,45.48114437356146
S044,9,right,59.597275655817384
S044,10,left,176.14762790845816
S044,11,right,61.70819345274779
S044,12,right,114.87126478925364
S044,13,left,137.15953659044885
S044,14,left,87.77235230889168
S044,15,left,13.35403448610235
S044,16,right,-29.779681659646158
S044,17,right,21.949715371645844
S044,18,left,-59.85524257182021
S044,19,left,41.17757513020189
S044,20,right,-59.44038110359227
S044,21,left,51.68833275921736
S044,22,right,8.996712371016997
S044,23,right,70.38961950809384
S044,24,left,140.69806419827276
S044,25,left,217.01083730207677
S044,26,right,147.97733468767126
S044,27,left,110.74664640241289
S044,28,right,29.480612401300704
S044,29,left,-28.276084542022346
S044,30,right,32.07920808070137
S044,31,left,50.44899486543615
S044,32,right,42.070488361551014
S044,33,left,-32.30947667000322
S044,34,right,-76.74010647352586
S044,35,left,82.58643042727904
S044,36,left,54.857504119070555
S044,37,right,0.39576832921024163
S044,38,left,4.955923680451491
S044,39,right,137.29418127372992
S044,40,right,-16.97548932811037
S044,41,left,72.10867006332504
S044,42,right,-163.86796669205168
S044,43,left,-79.19394390090301
S044,44,right,38.733039861376255
S045,0,right,11.778257917507993
S045,1,left,-10.545718028293173
S045,2,left,13.990510526471589
S045,3,right,12.047872263742548
S045,4,left,7.96531826088264
S045,5,right,10.460616695591384
S045,6,right,-31.120412389982633
S045,7,left,-2.793288123471136
S045,8,right,10.797226125195252
S045,9,left,13.766964038239692
S045,10,right,-18.896664350246837
S045,11,left,-9.92897167606997
S045,12,left,15.526275958692025
S045,13,right,0.07169067945174845
S045,14,right,7.216811651175412
S045,15,left,-10.713400997856262
S045,16,right,-6.992468127133719
S045,17,right,10.701068805692522
S045,18,left,-4.653829382133061
S045,19,right,10.428811277547965
S045,20,left,-38.03515236916614
S045,21,left,3.218995783136279
S045,22,right,51.1877633137876
S045,23,right,-27.87677843632499
S045,24,left,0.9577758887022014
S045,25,right,48.815012454549475
S045,26,left,-9.513421037428202
S045,27,left,8.313276845462589
S045,28,right,4.76449820079857
S045,29,left,-8.589010077367583
S045,30,right,1.4819826875966768
S045,31,left,2.9442859633028107
S045,32,right,24.701594091492822
S045,33,left,38.29970937837839
S045,34,right,12.098813680812611
S045,35,left,20.73983370612062
S045,36,right,19.31918768453732
S045,37,left,9.547379967587787
S045,38,right,20.787953971979547
S045,39,left,-8.104118052750351
S045,40,right,18.61987104726483
S045,41,left,-8.123344220572399
S045,42,left,-7.975122184303473
S045,43,right,1.9494134309734363
S045,44,right,7.9896732288300925
S046,0,left,16.327387346904203
S046,1,right,-150.5786190725558
S046,2,left,-26.044903434490955
S046,3,right,-161.48422533654048
S046,4,left,-16.002864008143476
S046,5,right,-53.75575092315107
S046,6,left,-5.692549414343503
S046,7,right,-66.45098129234229
S046,8,left,-29.495366767369433
S046,9,right,-72.02004437232787
S046,10,right,-65.64400354564798
S046,11,left,-23.00023049187388
S046,12,right,-69.71428995501556
S046,13,left,-25.15697355287925
S046,14,right,-90.9877413440111
S046,15,left,-10.256447396045807
S046,16,right,-71.83320154703934
S046,17,right,-97.11544091363751
S046,18,left,24.23551347222147
S046,19,right,-50.84047328437016
S046,20,left,12.407721480996805
S046,21,right,-126.65848291847853
S046,22,left,14.136945164768164
S046,23,left,-20.503443824355188
S046,24,right,-98.98070779281701
S046,25,right,-124.01037173584673
S046,26,left,10.717441044915489
S046,27,left,-19.560409421875754
S046,28,right,-111.2962929749212
S046,29,left,2.067272858576189
S046,30,right,8.23329670424593
S046,31,left,-5.317655041565331
S046,32,left,28.978309317924328
S046,33,right,-36.766530220914746
S046,34,left,0.12210611845665653
S046,35,right,-121.43097990064052
S046,36,right,-68.10224227947634
S046,37,left,13.180399098429504
S046,38,left,-3.0133152831364782
S046,39,right,-24.624031891571278
S046,40,left,-27.054170410414734
S046,41,right,-35.026934783887256
S046,42,right,-42.62244174448668
S046,43,left,7.467594864394087
S046,44,right,-51.85287512234525
S047,0,right,14.345243431857506
S047,1,left,-0.19313190358528232
S047,2,left,7.8351512463513195
S047,3,right,5.306118227852771
S047,4,right,7.546781349578241
S047,5,left,9.094244202727104
S047,6,left,5.495746671562134
S047,7,right,3.2940240055700727
S047,8,right,5.616122456549961
S047,9,left,-9.428804255767204
S047,10,left,2.3771897912437012
S047,11,right,2.6516123982937145
S047,12,right,5.38688120978701
S047,13,left,-1.1484931284752165
S047,14,left,1.0559091230151552
S047,15,right,5.80244708354976
S047,16,left,1.0468971998542607
S047,17,left,-2.0337009756884257
S047,18,right,-1.401389243169774
S047,19,right,5.07664321549634
S047,20,left,-0.47177097782101285
S047,21,right,-3.419660092421953
S047,22,left,-1.5549832976045863
S047,23,left,16.243923515924525
S047,24,right,-9.969740935913524
S047,25,left,-3.312285132773926
S047,26,right,0.9809085938332771
S047,27,right,1.4866180447745379
S047,28,left,4.079083070255219
S047,29,left,-6.825192054392659
S047,30,left,-4.553721025045558
S047,31,right,-2.079557026781398
S047,32,left,10.981912021604753
S047,33,right,4.841998889520326
S047,34,left,8.18905427376287
S047,35,right,8.535390134552976
S047,36,left,-2.3918210796100823
S047,37,right,6.35985323898413
S047,38,right,0.41876890741625417
S047,39,left,1.2069862643477833
S047,40,left,7.814691340236962
S047,41,right,5.50718173235698
S047,42,right,-2.2537501047775343
S047,43,left,-2.936301652215871
S047,44,right,-16.414440379591042
S048,0,right,15.059606008262875
S048,1,left,123.91341348368107
S048,2,right,232.66403698045352
S048,3,left,33.41567261943763
S048,4,left,132.72071260897263
S048,5,right,75.3536643780867
S048,6,left,178.98065639454512
S048,7,right,43.605511518571234
S048,8,left,15.068078119612125
S048,9,right,109.0759197725485
S048,10,right,-77.71219939591941
S048,11,left,168.07189523648222
S048,12,right,131.49606584505776
S048,13,left,144.16009495237398
S048,14,right,44.15130185462982
S048,15,left,22.55712381133452
S048,16,right,107.87838548517558
S048,17,right,52.20655560764422
S048,18,left,49.10327708243406
S048,19,left,-13.768963690790002
S048,20,right,184.71064441527744
S048,21,left,130.5234424034043
S048,22,right,105.9994456562024
S048,23,left,104.88326456891129
S048,24,right,77.68395578766876
S048,25,left,222.21323895386865
S048,26,right,-25.798835843602774
S048,27,left,-0.7837723729113577
S048,28,right,-7.807036943771152
S048,29,left,61.68281910520426
S048,30,left,33.96345138467309
S048,31,right,94.40038457357542
S048,32,left,216.39798801984415
S048,33,right,205.42848656325546
S048,34,right,-63.79452452674653
S048,35,left,92.63980623703466
S048,36,right,-74.96605185508483
S048,37,left,11.805883790760845
S048,38,left,278.8497550588625
S048,39,right,-273.32782229727957
S048,40,left,75.54562061683103
S048,41,right,-163.7080119287893
S048,42,left,71.36769455740745
S048,43,right,134.8928046265247
S048,44,right,-56.16372591006436
S049,0,right,22.68849648277787
S049,1,left,-3.351362700156841
S049,2,left,6.866993428947062
S049,3,right,-14.741301203332412
S049,4,right,2.660258348157626
S049,5,left,7.33191206775642
S049,6,right,9.315032059752
S049,7,left,10.641240416130394
S049,8,left,4.186698972178043
S049,9,right,-2.7166188318449755
S049,10,right,10.813582173258602
S049,11,left,0.8960670390435226
S049,12,right,13.011811789426268
S049,13,left,-10.099440010752879
S049,14,right,20.315845370405505
S049,15,right,12.347961568060555
S049,16,left,20.208612801995052
S049,17,left,27.784691368397162
S049,18,right,6.8579105911785945
S049,19,right,6.362103891633147
S049,20,left,2.203392938466841
S049,21,right,23.521001731763825
S049,22,left,-1.0702981098990207
S049,23,right,1.0724319012928163
S049,24,left,26.003012754346663
S049,25,right,-7.066876474696329
S049,26,left,10.386989684493834
S049,27,left,12.88271925864668
S049,28,right,24.62264403843134
S049,29,right,-1.0615604928862155
S049,30,left,0.1898173259285798
S049,31,right,39.02874444224746
S049,32,left,-5.3815877607930105
S049,33,right,10.381709841587202
S049,34,left,2.8126784046073894
S049,35,right,12.59155941676837
S049,36,right,13.922229830671668
S049,37,left,6.268422106779333
S049,38,right,3.008954140642146
S049,39,left,14.864870328997462
S049,40,left,-19.39630570516882
S049,41,right,-6.509245417254334
S049,42,left,18.719361683692675
S049,43,right,6.1267265909749185
S049,44,left,18.76383534877094
S050,0,left,0.21369283246616178
S050,1,right,-3.8805989320293186
S050,2,left,2.9759528011011156
S050,3,right,2.317981155639405
S050,4,left,-2.7574118411107307
S050,5,right,1.8218652938019488
S050,6,right,6.125037276798633
S050,7,left,1.0174284757881438
S050,8,right,-6.503159375768675
S050,9,left,2.8030922300249514
S050,10,left,4.3383635615545835
S050,11,right,7.587518439524416
S050,12,right,8.560244232126195
S050,13,left,-12.929839636488946
S050,14,left,10.048249334375477
S050,15,right,-5.523010083840475
S050,16,left,1.4751965718658262
S050,17,right,-9.18107361743446
S050,18,left,3.7794697928687597
S050,19,right,2.8337947363650073
S050,20,left,1.514208640139163
S050,21,right,-3.390351613082032
S050,22,left,5.63121479195285
S050,23,left,5.498545921098142
S050,24,right,11.083370388678883
S050,25,left,-2.150313755770682
S050,26,right,4.2289933359638745
S050,27,right,0.17212587687352965
S050,28,left,-1.2266757072868053
S050,29,left,14.29225609727537
S050,30,right,-5.5131058766990435
S050,31,left,-5.320914352392769
S050,32,right,-0.9699805292613064
S050,33,left,-2.582087457357545
S050,34,right,-1.4101517979655718
S050,35,left,10.13440930501947
S050,36,right,-7.025531969780065
S050,37,left,-7.225416087979042
S050,38,left,11.524942176736502
S050,39,right,11.172398297693334
S050,40,left,0.06998427180893074
S050,41,right,0.8328170397161543
S050,42,right,8.226909962404303
S050,43,left,8.797382100224446
S050,44,left,11.209661517794661
S051,0,left,0.0904004633427462
S051,1,right,-0.11900187294944953
S051,2,left,1.61502954963255
S051,3,right,2.722407850467559
S051,4,right,3.9936741936058455
S051,5,left,0.4255030839050473
S051,6,right,-0.3478687018383013
S051,7,left,0.8975063375993999
S051,8,right,0.6057799116581473
S051,9,left,0.3785109017292152
S051,10,right,6.498110555119441
S051,11,left,2.565356146541496
S051,12,right,0.3704497408584153
S051,13,left,2.5676552147102703
S051,14,left,-1.7545777995058183
S051,15,right,-1.3910097493586413
S051,16,left,3.005025472209481
S051,17,left,5.3893444383106806
S051,18,right,1.2603405788360327
S051,19,left,-1.8247887391279853
S051,20,right,0.8232497213181755
S051,21,right,-2.709981378181915
S051,22,left,3.320350818901667
S051,23,left,1.505656981434683
S051,24,right,3.574405919448057
S051,25,right,-0.5848200213001
S051,26,left,2.559783869052528
S051,27,right,2.9680036394228466
S051,28,left,-0.24632866996103608
S051,29,left,-0.7727473889989325
S051,30,right,0.6724368968620063
S051,31,left,-2.8397879741482326
S051,32,left,0.9160854461430965
S051,33,right,-0.798049591354407
S051,34,left,1.885295004914063
S051,35,right,0.7771160205745433
S051,36,left,5.907945508488854
S051,37,right,0.3620228868362849
S051,38,right,0.3743918963347861
S051,39,left,-0.21596841741189898
S051,40,right,1.9369976621704694
S051,41,left,-3.080140296831157
S051,42,right,4.333140014603195
S051,43,left,0.35411023264160946
S051,44,right,2.942611408377082
S052,0,right,-4.853818840983273
S052,1,left,30.069929607390577
S052,2,left,-6.914965137895386
S052,3,right,6.876312209240474
S052,4,right,21.61276716019301
S052,5,left,-2.9281634328169446
S052,6,right,11.80465115485216
S052,7,left,98.32305505954108
S052,8,left,92.2011292896275
S052,9,right,-9.693162814317873
S052,10,right,105.1467971432771
S052,11,left,11.723245396261966
S052,12,left,18.75081202480176
S052,13,right,85.84995167560017
S052,14,left,23.199110282544133
S052,15,left,29.11277186361352
S052,16,right,-6.158738176304823
S052,17,right,-16.955133131021796
S052,18,left,4.414611472503388
S052,19,left,27.20952131084117
S052,20,right,1.949344741396608
S052,21,right,-6.098889372755949
S052,22,left,97.5245096065431
S052,23,left,3.8176715868352034
S052,24,right,135.87621098791345
S052,25,left,104.25324565683859
S052,26,right,122.28835896682148
S052,27,right,-61.179243505702416
S052,28,left,46.43894205775648
S052,29,right,166.00614298239054
S052,30,right,4.878451564253339
S052,31,left,25.06625611407209
S052,32,right,12.868296970542822
S052,33,left,42.894862528604385
S052,34,left,33.8039659015523
S052,35,right,99.57381796349077
S052,36,left,56.85967577280982
S052,37,right,63.42846569662152
S052,38,right,0.43371497696619343
S052,39,left,-3.2308019351670367
S052,40,left,148.48917600481423
S052,41,right,79.6450831876235
S052,42,right,38.54052266179983
S052,43,left,83.47743249182932
S052,44,right,56.948441635207985
S053,0,left,-6.163816688109485
S053,1,right,-3.0978064946272887
S053,2,right,12.539083571379521
S053,3,left,-5.159196390798378
S053,4,right,3.6592229936785046
S053,5,left,-1.5308030904685808
S053,6,right,1.6035494343386567
S053,7,left,10.27647244512319
S053,8,right,32.80738675353894
S053,9,left,-4.540379208253235
S053,10,left,9.844433846166332
S053,11,right,15.42868417834788
S053,12,right,1.0980283964539481
S053,13,left,5.334817126599361
S053,14,right,9.25289469805682
S053,15,right,-1.319506122647688
S053,16,left,-7.186177186368219
S053,17,left,19.08625189026438
S053,18,right,14.724455008421785
S053,19,left,9.394829475290507
S053,20,right,17.77437572047554
S053,21,left,4.4348301325726425
S053,22,right,12.781205623521103
S053,23,right,-2.4045725715372726
S053,24,left,-16.838906507078143
S053,25,left,-10.432429792586916
S053,26,right,3.12620093880696
S053,27,left,5.308225149030612
S053,28,right,11.976487473731297
S053,29,right,1.495162215526328
S053,30,left,0.18134939523183036
S053,31,right,-1.6859632608637796
S053,32,right,-11.743754181463345
S053,33,left,-6.181459701080378
S053,34,left,8.204296372035678
S053,35,right,-0.010555362630430665
S053,36,right,-11.611145564649455
S053,37,left,11.780141137699726
S053,38,left,2.8265007755315352
S053,39,right,-6.749967031167671
S053,40,left,-7.965317210304519
S053,41,right,-12.12373305538108
S053,42,right,0.5955093962337372
S053,43,left,-17.106069979985513
S053,44,left,1.9658578505749915
S054,0,left,12.782434387091143
S054,1,right,56.41726127361495
S054,2,left,21.40093762883634
S054,3,right,-24.32893286146961
S054,4,right,14.025413322045523
S054,5,left,25.810560432617763
S054,6,left,46.23865743097639
S054,7,right,171.93841969074452
S054,8,right,212.9682380252682
S054,9,left,29.55892465600658
S054,10,right,8.717361067655759
S054,11,left,85.2381994245127
S054,12,right,62.61851332535048
S054,13,left,23.26366094131592
S054,14,right,268.24725391674696
S054,15,right,4.956173226262351
S054,16,left,72.68467420229474
S054,17,left,204.11507303495637
S054,18,right,233.7614637602407
S054,19,right,106.03009587071207
S054,20,left,25.398014926449257
S054,21,left,37.494492800049755
S054,22,right,43.952284756262145
S054,23,right,23.627691315962963
S054,24,left,116.34365372854344
S054,25,right,227.82859885841245
S054,26,left,11.447675356142554
S054,27,left,278.35409786001674
S054,28,right,-8.698213475317687
S054,29,right,98.69028015143121
S054,30,right,90.33107002395279
S054,31,left,46.17814522594599
S054,32,left,132.2457540988367
S054,33,right,272.8365243934502
S054,34,right,237.79805374212916
S054,35,left,111.41238288896378
S054,36,left,300.890843228914
S054,37,right,299.16523057575483
S054,38,left,153.32725788276588
S054,39,right,211.82550317842143
S054,40,right,223.62962324246126
S054,41,left,129.7073953918291
S054,42,left,77.28925847221441
S054,43,right,95.54943186254596
S054,44,left,159.68697514997308
S055,0,right,-1.0420580798678571
S055,1,left,-7.223444758206938
S055,2,left,1.5885519217369062
S055,3,right,4.478641953711472
S055,4,right,-5.278387652333933
S055,5,left,3.1039667189662836
S055,6,right,7.123820374803504
S055,7,left,4.577430332584001
S055,8,right,5.9673088608125475
S055,9,left,-8.727852310366655
S055,10,right,10.656706593305145
S055,11,left,5.8935076017576655
S055,12,right,6.075211541214749
S055,13,left,-1.1176371203561217
S055,14,right,3.208356082091564
S055,15,right,-0.829187515460756
S055,16,left,9.360975987035793
S055,17,left,-0.197078977306969
S055,18,right,-1.468332754064381
S055,19,right,1.7126819754184819
S055,20,left,2.988184469171342
S055,21,right,25.30514136157943
S055,22,left,5.691731497480289
S055,23,left,13.516979790247781
S055,24,right,3.7692920807230035
S055,25,left,4.428913629037945
S055,26,right,2.7074419046150897
S055,27,left,10.17118090559744
S055,28,right,6.768833102166225
S055,29,left,5.2810333062541375
S055,30,right,1.5455965883435425
S055,31,left,5.569725969530678
S055,32,right,-2.5486251989753814
S055,33,left,1.31999893092512
S055,34,right,-0.3765842099234007
S055,35,left,-1.638137151849108
S055,36,left,7.096497508557551
S055,37,right,9.691235579488511
S055,38,left,15.390658032729574
S055,39,right,1.1387815394379697
S055,40,left,-5.332146934540251
S055,41,right,7.670833763040573
S055,42,right,-2.37651191900491
S055,43,left,3.5568881777787684
S055,44,right,-8.38185671073606
S056,0,left,16.56087805470723
S056,1,right,66.48794495337039
S056,2,right,41.6323625792629
S056,3,left,76.31015537764611
S056,4,left,68.8968415654862
S056,5,right,15.523386842862266
S056,6,left,1.1217665983798781
S056,7,right,33.5348152557404
S056,8,right,73.36111506936484
S056,9,left,21.136086227141504
S056,10,left,10.975648892345546
S056,11,right,63.57110011963255
S056,12,right,-35.49559767602932
S056,13,left,22.952029061516868
S056,14,left,114.47610515672072
S056,15,left,54.76875107040611
S056,16,right,-2.68914078334781
S056,17,left,-27.07227485754025
S056,18,right,75.1121494784343
S056,19,left,36.20782045526032
S056,20,right,12.78375551869135
S056,21,left,58.46943743236241
S056,22,right,103.26798385747657
S056,23,left,30.89408746601974
S056,24,right,-12.524919655054248
S056,25,right,10.326274428555422
S056,26,left,79.3483430677349
S056,27,right,49.88050338646801
S056,28,left,25.693180322011017
S056,29,left,-16.4843447320209
S056,30,right,76.14520165647284
S056,31,left,1.3897445969361257
S056,32,left,-13.717251610951507
S056,33,right,120.6591861920696
S056,34,left,64.47045818364315
S056,35,right,-0.628080550293646
S056,36,left,14.239254433369638
S056,37,right,-16.447424545586244
S056,38,left,-1.7377590665394962
S056,39,right,-121.06192410871043
S056,40,right,114.25659408453895
S056,41,left,18.422160489714884
S056,42,left,-57.49077902688546
S056,43,right,84.08417181017583
S056,44,right,53.285427802851444
S057,0,left,12.974210845175172
S057,1,right,9.160912540108804
S057,2,left,0.56597870041373
S057,3,right,1.9819064560850634
S057,4,right,0.04866947385150411
S057,5,left,-5.643823866754246
S057,6,right,13.42737533192269
S057,7,left,-15.946638549506794
S057,8,right,3.691250510457209
S057,9,left,3.1254214098883324
S057,10,right,2.6832283373474297
S057,11,left,-8.46327255586224
S057,12,right,-4.135351727780964
S057,13,left,-7.751799965443837
S057,14,left,-12.50403769414612
S057,15,right,7.819836771371886
S057,16,left,8.241030749225153
S057,17,right,9.937979609827721
S057,18,left,32.47213929800706
S057,19,left,45.553584882304534
S057,20,right,6.902337445783239
S057,21,right,34.76332194387342
S057,22,left,10.795000573461493
S057,23,left,30.91764268982684
S057,24,right,19.69516702599158
S057,25,left,-15.027345743897278
S057,26,right,7.893248198687331
S057,27,right,-10.9513804645931
S057,28,left,18.00695346450452
S057,29,left,39.26862443321981
S057,30,left,24.732851224476505
S057,31,right,56.93965015472934
S057,32,left,13.191661141493014
S057,33,right,-25.925566591483467
S057,34,left,-19.267560977187934
S057,35,right,7.169915180448044
S057,36,right,5.670619535908827
S057,37,left,11.178481748418847
S057,38,left,18.402439980986586
S057,39,right,31.382176519564595
S057,40,right,4.747750860783398
S057,41,left,13.191430487993685
S057,42,left,-21.39958602882045
S057,43,right,17.207873569096186
S057,44,left,27.756128279567896
S058,0,left,8.91604448140118
S058,1,right,2.254735500954098
S058,2,right,-2.152716215961025
S058,3,left,6.709746268959172
S058,4,left,11.19514100586094
S058,5,right,13.905025906299095
S058,6,left,-2.745369804927165
S058,7,right,5.0260961659516
S058,8,left,11.046704134774785
S058,9,right,11.25292637405348
S058,10,right,-0.18525296309478279
S058,11,left,2.8530123618733896
S058,12,right,13.17873634994157
S058,13,left,-1.4768664026864542
S058,14,right,-5.686188635689607
S058,15,left,-6.182979778913179
S058,16,right,-1.6131859239278903
S058,17,right,-10.640199661911748
S058,18,left,15.898299808820148
S058,19,left,5.154303187213117
S058,20,right,5.011216281457163
S058,21,right,4.488317387030271
S058,22,left,-0.8516241992561859
S058,23,right,9.985780811777804
S058,24,left,8.933913266128187
S058,25,left,13.052285186092455
S058,26,right,-0.8629634557866126
S058,27,left,5.378740122143892
S058,28,right,8.026163746690045
S058,29,left,-0.3321500674751121
S058,30,right,-8.515023981672066
S058,31,left,14.682284146573338
S058,32,left,14.903562687372482
S058,33,right,7.615578028749972
S058,34,right,4.585650430018166
S058,35,left,-0.056114466890932135
S058,36,right,8.047753373228787
S058,37,left,12.19897200442518
S058,38,left,11.100212847491761
S058,39,right,-1.534868449974823
S058,40,right,1.2082545870698063
S058,41,left,-2.0840443173135412
S058,42,left,-5.982471818454886
S058,43,right,2.8847164670218426
S058,44,left,11.779853410917895
S059,0,left,-6.4191186761851995
S059,1,right,5.894866251421263
S059,2,right,-16.274100118705228
S059,3,left,-1.1652729133368283
S059,4,left,0.852200389892964
S059,5,right,4.127633371004052
S059,6,left,-8.740987160976509
S059,7,right,20.735158174739894
S059,8,left,-5.728585274715691
S059,9,right,18.937699632550142
S059,10,right,57.54920495486729
S059,11,left,-5.306745007797147
S059,12,left,37.71392432085589
S059,13,right,-4.548528939571682
S059,14,left,-16.521104393357703
S059,15,right,7.920097380545087
S059,16,left,47.34538386187062
S059,17,left,9.812024520935722
S059,18,right,-10.181047532511428
S059,19,right,9.913660842641697
S059,20,left,16.325384575561493
S059,21,right,34.23017458591941
S059,22,left,0.7428217826169643
S059,23,right,32.77286089611781
S059,24,left,21.590438261781358
S059,25,right,27.931266360975428
S059,26,left,-33.92237255808463
S059,27,right,-11.950275426732077
S059,28,left,7.6982102948986295
S059,29,right,-5.233330099855905
S059,30,left,-7.269786428209997
S059,31,right,28.357893838183344
S059,32,left,7.371604503939679
S059,33,right,30.449734169647726
S059,34,right,0.5672892067797761
S059,35,left,6.15282022912568
S059,36,left,-2.866587379314552
S059,37,right,1.311877396441517
S059,38,left,-15.311414597532597
S059,39,right,-11.929396285478298
S059,40,left,-7.0726843408411355
S059,41,right,14.607483285943786
S059,42,right,39.26548375692378
S059,43,left,41.58352294304104
S059,44,right,-1.3565828772291724
S060,0,left,22.563534023447268
S060,1,right,8.704343265534575
S060,2,left,49.54966342057815
S060,3,right,13.996502022275848
S060,4,right,-2.3883837657796363
S060,5,left,51.48406705755548
S060,6,left,3.769827629558982
S060,7,right,-35.35300409883794
S060,8,left,5.126003296508124
S060,9,right,86.77042889019015
S060,10,left,4.936692995971953
S060,11,right,14.772002240376608
S060,12,right,13.604387065287412
S060,13,left,-49.9847820143511
S060,14,left,63.03393485485909
S060,15,right,-0.8517751306879546
S060,16,left,11.54593416142992
S060,17,right,55.379070288949585
S060,18,left,32.32715711251094
S060,19,left,103.4460357012124
S060,20,right,-5.400510073407311
S060,21,right,25.708946245004377
S060,22,left,-2.0661138820633127
S060,23,left,19.116960366322054
S060,24,right,56.15667971133499
S060,25,right,44.793214688361665
S060,26,left,3.6619075476089336
S060,27,left,-32.51399634499674
S060,28,right,14.161879510590452
S060,29,right,3.6476133058029347
S060,30,left,-8.49493936613078
S060,31,right,44.43767894276293
S060,32,left,58.024515576110005
S060,33,right,11.47342060733314
S060,34,left,43.200831312828086
S060,35,right,-6.83166765039492
S060,36,left,-28.789351987537927
S060,37,right,-24.08533256728451
S060,38,left,24.871314836770395
S060,39,right,30.02278949751249
S060,40,left,45.42281072665956
S060,41,right,-5.3234712780402305
S060,42,right,80.03242931647559
S060,43,left,46.216946465393576
S060,44,left,-7.272905005697474
S061,0,left,50.29609681198924
S061,1,right,21.681056294133185
S061,2,right,20.379362888615645
S061,3,left,-38.0072736490733
S061,4,right,35.34724091888636
S061,5,left,55.73095914835804
S061,6,right,32.69295356206797
S061,7,left,10.085630455020393
S061,8,left,15.441641849042142
S061,9,right,25.2411516017263
S061,10,right,30.71176326264711
